stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,0,0.51
3dpf,6.05,6.4,0,0.46,0,10.17,0,11
5dpf,4.25,0.69,2.13,6.06,0,18.34,1.36,46.15
10dpf,32.11,4.22,2.91,42.77,0.63,53.44,0,294.9
