stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.56,2.33,1.95,0,0,0
3dpf,6.59,0,0,5.61,0,0,0
5dpf,3.59,0,0,2.17,0,0,0.71
10dpf,8.91,0.66,0,4.29,0.46,1.63,0.95
