stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1.78,0,0,0,0,0,0,0,0
2dpf,16.55,0,3.54,6.63,17.99,1.63,2.03,3.28,8.47
3dpf,35.01,0.77,0.68,0,22.89,0.41,0,2.21,1.15
5dpf,6.32,3.02,3.74,2.86,26.3,3.19,3.04,0.84,7.26
10dpf,33.08,1.23,1.37,0.54,13.36,1.06,0,0.42,0.39
