stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.83,0,0,0,0,0,0,0
2dpf,11.18,0,0,0.63,0,1.03,0.96,0.52
3dpf,27.02,0,0.3,0,0.88,3.27,0,1.01
5dpf,3.16,0.69,6.99,0,1,2.8,0.66,1.93
10dpf,27,0,6.73,0,0,2.6,0,3.47
