stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,1.68,0,0,0,0,4.25,1.82,7.19,0
24hpf,0,0.82,1.78,0,0,0,0,0,0
2dpf,5.45,0,0.85,0,3.21,5.22,0,0.73,0.61
3dpf,4.09,0,0.3,0,0.85,3.7,0,0,0
5dpf,1.33,0.38,0,1.33,1.79,13.56,0.5,0.38,0.93
10dpf,3.63,0,0,2.37,0,12.3,0,4.99,1.32
