stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,5.79,0.49,0.91,1.02,0.88
3dpf,3.45,0,0,0.42,0
5dpf,5.36,0.8,0,1.82,0.91
10dpf,2.73,0,0,0.95,0.39
