stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,7.97,0,0,0
2dpf,3.98,0,1.29,0,8.17,0,0.75,0
3dpf,12.36,0,0.83,0,7.48,0,0,0
5dpf,20.87,0.85,9.6,0.55,9.24,0.29,1.34,1.99
10dpf,6.02,0,6.49,0,1.65,0,0,0
