stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,7.14,2.48,4.93,8.35,1.19,1.87
3dpf,2.03,0,0,1.75,0,0
5dpf,0.6,0,0,4.22,0,1.53
10dpf,4.55,0,0,1.83,0,0.49
