stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,0,0,0,0,0,0.61,4.45
5dpf,0,0,0.79,0.46,0.39,5.82,40.41
10dpf,0.72,1.41,0,0,0,0,25.49
