stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,3.4,1.74,0,0,0.56,1.06,0,0
5dpf,0.83,18.41,0.63,0.7,1.71,8.38,0.96,2.41
10dpf,1.26,35.22,0,0.45,0,1.13,1.24,0.64
