stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,3.99,0,1.07,0,0,0,0
2dpf,10.21,0.96,5.58,0,0,0,0.53
3dpf,14.24,0,4,0,1.85,0,0
5dpf,31.27,0,4.61,0,3.5,0.58,2.77
10dpf,7.54,0,3.28,0.71,0,0,0
