stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.89,0.74,1.14,0.64,1.62
3dpf,6.4,0,0,0,0
5dpf,1.5,0.51,0,0,0
10dpf,6.73,0,0,0,0
