stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.54,0,0,0,0,0
3dpf,2.88,0,0,0.41,0,2.09
5dpf,0,1.2,0.32,4.32,1.32,9.92
10dpf,1.52,0.38,0,1.18,1.27,3.05
