stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.66,0,0,1.04
3dpf,0.43,0.3,2.3,0,0.52,0
5dpf,0.44,0.31,3.73,0,0,0.84
10dpf,1.23,0,3.61,0.68,0,0
