stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,20.5
14hpf,0,0,0,0,0,0,66.47
3dpf,9.36,0.6,0.34,0,1.45,0,0.82
5dpf,1.27,0.53,0,0,2.22,0,4.3
10dpf,5.32,0,0,0.41,0.43,0.99,0
