stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0
2dpf,1.74,0.57,0,1.32,0,0,0
3dpf,35.31,0,0.71,2.99,0,0,0.31
5dpf,3.41,0,0.78,6.18,0,0.53,2.08
10dpf,25.77,0,1.55,6.71,1.86,0,1.09
