stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,8.28
19hpf,0,0,0,0,0,0,0,6.87
2dpf,4.09,1.02,0,0,2.83,0,1.4,288.08
3dpf,2.45,0,0,0,0.86,0.66,0.37,33.69
5dpf,0.98,0.69,1.85,0.51,2.18,0.73,0.62,243.44
10dpf,2.62,0.63,0,0,0.4,0,0,114.04
