stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.8,0,1.54,0,3.83,0.49,1.91
3dpf,20.43,0,0.29,0,1.21,0,0.32
5dpf,0.76,0.77,0.39,0.92,2.93,0,5.53
10dpf,7.11,0,0,0,4.75,0,1.14
