stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,3.52,0,0,0,0,0,0,0
2dpf,25.84,1.82,2.43,1.08,4.96,0.93,1.95,1.82
3dpf,217.65,0.69,0.79,0.97,5.35,0,0,0.38
5dpf,6.38,0.89,1.4,0.86,6.15,0.63,0.68,0.66
10dpf,87.19,1.92,0,0,2.97,0,0.98,0.83
