stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.62,0,0,0,1.36,0,0.63
3dpf,9.6,0,0,0.33,16.54,0.7,0.53
5dpf,0.29,1.26,1.02,1.32,4.54,0.45,3.67
10dpf,4.55,0.45,0,0,5.06,2.27,0
