stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.77,0,0,0,0
3dpf,1.8,0,0.4,0,0
5dpf,0,0.36,0.81,0.32,0.37
10dpf,2.72,0,0,0,0
