stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,12.31,0,0,14.83,0,0.51,0,9.69
3dpf,2.61,5.22,0,11.79,0,0.82,0,1.86
5dpf,11.34,4.48,1.02,37.11,1.07,3.54,0.84,14.91
10dpf,4.52,10.85,0,18.64,0.46,0,0,19.2
