stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.69,4.49,1.1,3.33,6.09,11.22,0.63
3dpf,0.71,0,0,0.43,3.1,0.75,0
5dpf,9.62,17.02,1.83,0,2.06,0.91,1.58
10dpf,12.89,12.54,0,2.17,7.72,0,0
