stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,256.89,0,13.55,0,19.28,0,0,12.33,742.42,95.86
12hpf,699.63,36.84,21.35,10.5,188.67,48.55,0,26.24,833.63,223.51
14hpf,299.07,8.6,29.26,0,98.33,38.18,2.56,8.85,572.96,92.81
16hpf,298.2,26.38,1.89,4.5,126.45,54.47,18.28,13.76,456.16,131.72
19hpf,523.19,3.53,1.56,1.97,80.45,28.53,1.58,2.49,133.5,70.75
24hpf,1263.69,15.91,9.59,15.38,414.99,247.28,28.51,8.83,184.47,109
2dpf,1462.75,11.85,46.27,68.95,930.09,1572.39,131.18,10.5,475.63,236.39
3dpf,9745.08,29.98,24.08,31.38,114.82,1849.06,51.07,0,128.45,73.35
5dpf,435.75,23.03,54.3,75.68,101.03,1124.88,70.28,23.27,182.06,218.06
10dpf,1921.83,22.39,51.48,20.6,21.51,357.1,15.08,0,40.92,27.58
