stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,290.74,0,0,0,120.45,0,0,0,95.8,73.6
12hpf,244.77,14.27,0,0,80.52,30.33,0,23.1,97.05,47.38
14hpf,83.34,0,0,0,14.62,2.41,0,4.96,13.03,10.73
16hpf,28.32,2.65,1.62,1.98,15.55,2.22,2.4,0,24.37,8.63
19hpf,186.67,0,2.57,2.3,12.73,4.41,0,1.56,0,4.89
24hpf,88.9,0,2.19,2.76,9.77,7.29,2.15,0,5.18,4.09
2dpf,157.84,3.48,9.38,18.87,148.02,82.56,8.42,3.81,28.57,30.9
3dpf,88.65,1.15,1.46,0.29,0.42,8.93,1.84,0,0,2.94
5dpf,29.51,0.36,19.49,4.41,10.46,28.52,0.8,0,4.33,8.21
10dpf,4.88,0,8.64,0.53,0,2.08,0,0,0.58,0
