stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,1.19,0.81,0,0,0
3dpf,5.34,0.83,0,0,0,0,0
5dpf,1.32,0,0,1.04,0,0.34,1.73
10dpf,4.95,0,0,0.42,0.49,0,0
