stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,2.25,0
16hpf,3.67,0,0,22.69,0,0,0,0,91.25,0
19hpf,5.85,0,0,23.86,0,0,0,0,144.59,0
24hpf,5.22,0,1.84,0,3.02,1.87,0,0,866.75,0.99
2dpf,120.31,0.76,4.8,5.52,25.65,40.97,11.58,1.52,245.51,20.26
3dpf,19.67,0.87,0,0,1.49,2.67,0.6,0,41.4,0.34
5dpf,15.71,0.54,2,3.89,8.91,50.13,7.99,1.02,284.6,26.1
10dpf,27.34,9.15,6.5,0,1.38,8.12,0,0,181.07,3.09
