stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.61,0,0.82,0,0.63,0,3.98
3dpf,6.93,0,0.32,0.47,0,0,2.88
5dpf,6.08,1.69,9.58,2.09,0.53,0.87,40.27
10dpf,9.92,0.55,1.45,0,0,0.41,9.06
