stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,694.08,0,30.56,0,72.19,16.77,0,155.16,196.96,265.08
12hpf,241.61,15.62,41.68,10.91,69.42,23.77,0,430.52,99.43,149.05
14hpf,105.66,6.24,68.72,2.37,32.05,19.15,0,114.1,83.85,77.09
16hpf,115.65,9.81,9.83,13.44,65.24,28.63,1.94,166.62,82.82,103.64
19hpf,130.22,0,0,10.07,21.78,7.25,8.99,52.25,27.56,67.84
24hpf,135.6,3.27,0,12.57,45.42,17.9,31.58,30.87,23.42,24.34
2dpf,696.35,8.9,23.29,108.35,253.95,399.33,166.43,13.04,162.23,152.48
3dpf,1508.29,15.94,21.79,48.18,71.62,764.81,28.26,0,65.73,71.44
5dpf,208.44,17.58,52.79,85.88,53.61,630.43,97.71,34.18,96.68,271.77
10dpf,1481.8,71.18,77.56,147.49,104.29,1403.51,122.62,3.57,150.51,164.57
