stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,0,2.77,0.64
3dpf,0,0.31,0,0,0
5dpf,0,0,0.68,1.6,0.63
10dpf,5.65,0.59,0,3.07,0
