stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.07,0,0,4.15,1.58,3.95,0,0,1.85
3dpf,1.56,0,0,0,0,1.04,0,0,0
5dpf,1.31,0,0,0,0,1.4,0.73,1.07,1.34
10dpf,40.4,1.32,9.39,2.25,1.26,13.34,0,0.99,0.41
