stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,19.49,0,0,0,0,0,0,0,0,0
12hpf,12.28,1.79,0,0,1.76,0,0,3.96,1.8,2.46
14hpf,7.06,2.62,5.39,0,0,0,0,0,0,2.45
16hpf,3.3,1.68,0,0,2,0,0,0,0,0
19hpf,19.67,0,0,0,0,0,0,0,0,0
24hpf,9.9,0,0,4.04,2.99,1.88,0.96,0,2.2,2.75
2dpf,166.43,1.18,10.57,32.91,73.36,136.43,23.54,0.51,42.2,124.88
3dpf,383.38,0.32,7.68,7.67,8.16,127.83,3.36,0,7.16,30.49
5dpf,77,9.92,27.17,49.08,20.92,265.81,20.48,6.5,39.46,160.4
10dpf,234.47,14.63,15.13,19.5,6.31,104.65,9.29,0,14.79,21.84
