stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
2dpf,0,0,0,0,1.31
3dpf,0.52,1.19,0,0.34,0
5dpf,0,0.62,0.6,0.58,0.39
10dpf,0,0.52,0,0,0
