stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.64,0,0,0,0,0,0,0
3dpf,1.79,0.56,0,0,0.64,0,0,0
5dpf,0.32,2.01,0.57,0.33,2.1,0.29,0.8,0.75
10dpf,1.36,3.37,0,0,0,0,0,0
