stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0.88,0,0,0,0,0
2dpf,6.21,3.05,3.68,9.92,0,0,1.77,2.17
3dpf,0,0,0,2.18,0,0,0.73,0
5dpf,0.8,0,0.29,5.33,1.88,0.4,0.29,1.6
10dpf,2.56,0,0,1.16,0,0,0,0
