stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,14.62,0,0,0,1.3,0,0,0
5dpf,10.59,0,0,1.71,4.48,1.36,1.11,2.81
10dpf,247.72,0.53,0.7,1.41,1.71,3.09,0,0
