stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.43,0,0,0.7,1.77
3dpf,2.25,0,0,0.66,0
5dpf,0.97,1.02,2.47,1.39,0.6
10dpf,0.76,0,0,5.74,0
