stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,2.53
19hpf,0,0,0,3.34,0,0,0,0,0
2dpf,0.74,0,4.46,66.18,0.49,5.38,0,1.28,3.4
3dpf,1.12,0.36,0.5,2.51,0,4.92,0,0,1.47
5dpf,3.38,0.5,14.32,6.08,0,4.35,0.75,0,4.23
10dpf,4.16,0.39,19.3,14.45,0,4.59,0,0.81,2.24
