stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1.13,0,0,0,0,0,0
2dpf,11.63,0.56,0.47,0,0,0,0
3dpf,7.63,0,0.3,0.62,0,0,0
5dpf,12.36,0.37,0,3.85,0.8,0,1.11
10dpf,7.26,0.63,0.56,0.82,0,0.84,0.95
