stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.49,0,8.64,12.47,3.14,0.71,1.06
3dpf,6.15,0.49,0,0.57,0.94,0,0
5dpf,0.64,2.76,0,0,0,0.69,1.03
10dpf,0.59,0,0,20.2,0,0,0
