stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,90.45,0,0,0,0
2dpf,3.84,89.9,1.88,0.63,0.56,2.14
3dpf,0.32,3.77,0,0,0,0
5dpf,0,309.61,0.36,0,7.15,1.34
10dpf,5.93,263.21,0,0,1.86,0.66
