stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0,0,0,0,0
2dpf,0,0,0,1.91,4.9,0,0,0,0
3dpf,6.84,0.64,0,0.34,6.81,0.43,0,1.1,0
5dpf,1.48,0,0.52,2.19,14.64,0,0.74,2.19,4.83
10dpf,4.35,0,0,0,6.15,0,0,0,0
