stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.07,0,0,0,0,139.03,48.26,0,0.48
3dpf,4.77,0,0,0,0,248.4,0.95,0,0
5dpf,10.51,0.9,0.37,1,1.19,516.36,192.14,0.63,3.06
10dpf,1.19,0,0.63,0,0,62.14,1.75,0,0
