stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,2.27,0,0,0,0
19hpf,3.92,0,0,0,0,0,0,0
24hpf,0.82,0,0,0,0,0,0,0
2dpf,11.65,0.84,0,1.19,0,0.48,2.47,3.34
3dpf,18.14,0.74,3.69,1.03,0.3,1.6,0,0.29
5dpf,0.32,0,1.31,0.5,0,1.95,0,2.07
10dpf,46.83,0.93,1.94,1.34,0,2.46,0,0.37
