stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,32.55,0.49,1.85,13.41,29.24,4.32,1.43,8.32,4.66
3dpf,6.31,0,1.09,0.9,3.89,0,0,1.89,0.53
5dpf,0.31,0,0.63,0,4.21,0,0.36,0.37,0.67
10dpf,2.64,1.47,0,0,0.55,0,0,0,0
