stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.93,0,1.69,0,0.6,0,2.16
3dpf,2.37,0,0,0,0.35,0,1.65
5dpf,3.32,0,0,0.34,1.56,0.3,2.82
10dpf,8.51,0.65,0,0,0.81,1.01,1.75
