stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,2.25
2dpf,1.77,0,1.23,0,3.07,1.65,5.61,0.56,3.98
3dpf,6.7,1.37,1.02,0,0.38,1.87,0,0,3.32
5dpf,0.85,0.38,1.31,0.36,0.99,2.33,1.83,0.71,25.5
10dpf,9.28,0.41,0,0,0.44,7.89,0,0,12.26
