stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.16,0,0,0,0,0,0,0
19hpf,11.05,0,0,0,0,0,0,0
24hpf,28.02,0,0,0,1.56,0.92,0,0
2dpf,365.12,0.68,0,0,2.96,1.55,2.62,2.2
3dpf,415.24,0,1.01,0.41,7.92,26.98,1.6,0.73
5dpf,24.84,1.92,0.51,3.07,1.33,19.32,3.26,4.13
10dpf,276.09,0,0.66,1.07,6.49,20.38,1.05,1.89
