stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,8.56,0,0,0,0,0
24hpf,0,0,14.55,0,0,0,0.82,0
2dpf,4.31,0,21.56,1.11,3.26,5.21,0.75,3.74
3dpf,4.82,0.46,12.17,0.97,0,2.92,0,0
5dpf,3.88,0,79.39,2.58,0.51,8.99,3.7,4.74
10dpf,12.58,1.77,194.61,2.33,0,6.4,2.08,1.01
