stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,12.69,0,0,0
16hpf,0,0,0,7.41,0,0,1.86
24hpf,0.9,0,0,15.86,0,0.86,0
2dpf,3.22,0,2.21,1.04,3.17,7.52,8.94
3dpf,21.28,0,2.69,8.44,3.14,0.74,4.3
5dpf,0.7,0.4,0,1.93,5.41,2.08,14.83
10dpf,16.6,0,0.72,3.23,0.88,0,0.93
