stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,6.24,0,0,0,0,0,0,0,0
14hpf,3.13,0,0,0,0,0,0,0,0
16hpf,12.48,0,0,1.98,0,0,0,3.53,0
19hpf,16.88,0,0,13.88,0,1.67,0,0,0
24hpf,10.2,0,0,0,0,0,0,0,0
2dpf,40.14,0,0.69,3.39,6.38,7.68,0,1.11,1.95
3dpf,34.02,0.92,0,4.69,0,11.43,0,0.79,0.68
5dpf,43.07,0.84,0.31,9.08,1.09,20.16,0.32,2.36,0.35
10dpf,38.53,1.34,0.98,8.61,0.8,22.74,0,3.41,0
