stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.04,1.38,0,0,0,0,0,0,1.74
3dpf,5.78,0,0,1.21,3.62,1.24,0,0,0.33
5dpf,2.23,1.45,0,1.81,8.61,2.3,0.86,1.56,2.56
10dpf,13.3,0,0.59,1.81,3.63,3.38,0,0.51,1.95
