stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,195613.98,2857.5,365.37,0,33102.1,2618.28,0,6003.53,79718.31,66731.74
12hpf,168593.24,4808.32,585.03,5126.14,46981,7410.17,494.62,9065.41,77714.9,52210.49
14hpf,179486.38,2309.8,6406.04,10363.53,35383,16351.79,3131.01,3350.39,70438.58,60312.56
16hpf,216340.76,8430.11,16370.88,14035.02,69378.94,26842.16,6898.05,8938.81,97726.76,100272.23
19hpf,242163.88,1813.59,5873.02,7345.44,30270.2,12952.7,7418.69,2667.13,27655.51,65264.63
24hpf,238320.03,4750.33,43540.77,14988.3,66129.38,29091.82,12108.78,1734.85,98406.73,46860.16
2dpf,91374.54,2638.91,6807.29,7474.98,40247.04,67719.47,10241.22,1809.48,26222.01,19162.23
3dpf,97711.63,4404.84,4984.5,3353.52,3711.59,57228.69,2218.73,17.22,7432.73,8114.9
5dpf,24198.62,3753.48,16969.09,10728.97,7052.56,93940.15,5518.22,6292.86,21910.8,54274.61
10dpf,72809.03,10698.37,21658.07,14596.91,6678.53,146272.51,5245.47,188.54,28328.65,13722.09
