stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.73,3.2
3dpf,0.53,1.01,0,1.56
5dpf,0.83,3.04,0,14.21
10dpf,0,0.71,0,3.47
