stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.45,0,1.04,1.6,3.8,0.98,1.42
3dpf,0,0.32,0,0,0,0,0
5dpf,0,0,1.02,0,0,0,0.4
10dpf,0,0,2.61,0,1.29,1.06,0
