stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,6.62,0,0,0,0,0,0,0,0
19hpf,8.48,0,0,0,0,0,0,0,0
24hpf,0.93,0,0.85,0,0,0,0,0,2.67
2dpf,208.24,0,4.82,0,0,0,1.95,0,0
3dpf,115.34,0,2.42,0.85,7.57,0.32,0,0,0.55
5dpf,136.39,0.37,2.28,2.29,37.74,0,0,0,5.35
10dpf,119.71,1.98,1.82,0,7.84,0.61,0,2.75,0.45
