stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.11,0,0,1.09,0.9,0.92,1.08
3dpf,3.83,0.59,0,0.35,1.87,0,0.33
5dpf,1.29,0,0,0,0.97,0.33,0
10dpf,2.9,0,0.76,0,0.87,0,0
