stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.83,0,2.25,0.82,0
2dpf,1.9,0,0.75,2.21,7.51,0.51,0.8,9.19
3dpf,24.16,0.3,1.11,0,14.2,0,0.62,4.36
5dpf,0.7,0,0,2.07,1.33,0,0.65,0.87
10dpf,6.56,0,0,0.5,1.13,0,0,2.01
