stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2327.12,70.32,49.59,0,574.82,25.14,0,88.05,1148.77,984.68
12hpf,1193.06,45.54,55.22,77.74,499.08,78.1,8.75,94.29,772.08,488.29
14hpf,464.59,25.62,71.25,87.34,180.18,74.81,11.4,22.47,342.42,339.31
16hpf,266.55,15.68,9.97,26.36,142.19,21.94,6.19,11.28,190.35,139.26
19hpf,232.35,4.25,0,14.75,46.12,9.79,6.13,8,23.37,58.82
24hpf,54.66,2.2,0,0,26.92,7.42,0,0,10.77,4.67
2dpf,444.97,8.02,19.74,39.28,251.12,342.61,36.26,4.44,110.85,150.7
3dpf,538.38,6.4,9.38,15.04,27.55,345.46,7.82,0,18.51,43.34
5dpf,104.48,9.5,44.27,45.55,37.44,377.71,26.13,10.76,53.48,171.37
10dpf,227.77,16.43,39.02,33.56,24.08,257.52,18.69,0,36.63,55.9
