stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,242.52,0.53,0,0.66,3.25,0.58,0.37,0
5dpf,3.91,0,0.66,2.93,4.96,0,0,4.18
10dpf,327.82,4.5,0.8,1.42,5.47,0,1.28,1.94
