stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,19.84,0,0,0,0,0,0,3.61
3dpf,18.52,0,0,1.18,9.3,0,0,0.3
5dpf,74.89,0.37,1.28,0.34,15.13,2.01,0,0.32
10dpf,2.52,0,3.15,0,11.37,0,1.27,0
