stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,42.91,0,0,0
14hpf,0,0,5.76,95.65,0,0,0
16hpf,0,0,1.65,57.72,0,0,0
19hpf,0,0,0,23.89,2.06,0,0
24hpf,0.93,0,0,34.66,2.83,0.86,0
2dpf,19.26,0,9.38,133.16,40.51,1.21,0
3dpf,4.13,0.88,0,88.88,71.29,0.42,0
5dpf,2.31,0.91,1.67,72.68,63.79,1.75,1.93
10dpf,6.46,0.61,1.15,62.6,99.26,1.05,0.39
