stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.49,0.5,0,6.52
3dpf,0.54,0,0,0.33,0.92
5dpf,0.82,0,0,0,12.18
10dpf,0,0,0,0,1.39
