stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.2,0,31.08,0.51,0,0,0,0
3dpf,4.57,0,4.12,1.02,0.32,2.4,0,0
5dpf,0,0,39.88,0,0.56,1.06,0.29,0.36
10dpf,8.05,0.91,58.48,0,0,0.99,0,0
